"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-05-16","85.4","-1.74","6.84","Verlander, Justin",668227,434378,"fielders_choice_out","hit_into_play",,,,,14,"Randy Arozarena reaches on a fielder's choice out, third baseman Brett Baty to second baseman Jeff McNeil.   Brandon Lowe out at 3rd.","R","R","R","NYM","TB","X",5,"ground_ball",1,1,2023,"0.53","0","0.3","0.99",,664040,,0,5,"Top",109.03,160.56,,,682626,,,3.7337273523530197,-124.26062520659102,-7.535356887115386,4.884178627383685,22.40704808010303,-31.04597290962578,"3.29","1.5",19,"95.7",-3,"85.6",2557,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.33",0.334,0.303,"0",1,0,0,2,35,3,"Slider",0,4,4,0,4,0,4,0,"Standard","Standard",153,"0.02","-0.27"
"FF","2023-05-16","93.8","-1.48","6.93","Verlander, Justin",668227,434378,,"ball",,,,,11,"Randy Arozarena reaches on a fielder's choice out, third baseman Brett Baty to second baseman Jeff McNeil.   Brandon Lowe out at 3rd.","R","R","R","NYM","TB","B",,,0,1,2023,"-0.69","1.51","-1.12","2.71",,664040,,0,5,"Top",,,,,682626,,,2.4576632844189232,-136.4703886736576,-8.513335493964167,-9.178013833423408,28.615615153662482,-11.693915616863348,"3","1.44",,,,"93.6",2396,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.44",,,,,,,,35,2,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Standard","Standard",209,"0","0.039"
"SL","2023-05-16","86.2","-1.8","6.91","Verlander, Justin",668227,434378,,"called_strike",,,,,9,"Randy Arozarena reaches on a fielder's choice out, third baseman Brett Baty to second baseman Jeff McNeil.   Brandon Lowe out at 3rd.","R","R","R","NYM","TB","S",,,0,0,2023,"0.48","0.26","0.3","1.93",,664040,,0,5,"Top",,,,,682626,,,4.0372668389357065,-125.59875225082115,-6.239631408166889,4.367062516109459,22.109924559221252,-28.472939199148627,"3.18","1.5",,,,"86.7",2429,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.27",,,,,,,,35,1,"Slider",0,4,4,0,4,0,4,0,"Standard","Standard",159,"0","-0.08"
"FF","2023-05-16","95","-1.64","6.75","Verlander, Justin",664040,434378,"double","hit_into_play",,,,,8,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","X",9,"line_drive",3,2,2023,"-0.94","1.38","0.11","1.83",,,,0,5,"Top",168.84,53.47,,,682626,,,6.652889657743576,-138.03142412641327,-10.344623278509511,-13.365108641841578,26.659405995110944,-12.445648514951564,"3.35","1.53",374,"99.8",23,"95.1",2402,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.34",0.494,0.707,"1.25",1,1,1,5,34,9,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Strategic","Standard",215,"-0.021","0.559"
"FF","2023-05-16","93.8","-1.55","6.81","Verlander, Justin",664040,434378,,"foul",,,,,11,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","S",,,3,2,2023,"-0.68","1.4","-0.87","2.92",,,,0,5,"Top",,,,,682626,,,3.2298372605433054,-136.53328202034703,-7.447758920854926,-9.15848239417198,27.538383476368768,-13.246563290550936,"3.35","1.53",228,"79.5",54,"93.9",2392,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.36",,,,,,,,34,8,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Strategic","Standard",211,"0","0"
"FF","2023-05-16","95","-1.64","6.82","Verlander, Justin",664040,434378,,"foul",,,,,2,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","S",,,3,2,2023,"-0.86","1.49","0.14","2.8",,,,0,5,"Top",,,,,682626,,,6.556733334644294,-138.14291333266345,-8.22055366263172,-12.401981475990963,28.432792609060215,-11.476613322785923,"3.35","1.53",193,"71.6",46,"94.9",2453,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.42",,,,,,,,34,7,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Strategic","Standard",211,"0","0"
"FF","2023-05-16","95.2","-1.51","6.8","Verlander, Justin",664040,434378,,"ball",,,,,12,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","B",,,2,2,2023,"-0.82","1.36","0.86","3.16",,,,0,5,"Top",,,,,682626,,,8.021393414224198,-138.34663884662558,-6.925471149565242,-12.339045059941112,30.44488006984889,-13.351762587592003,"3.26","1.53",,,,"94.8",2286,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.43",,,,,,,,34,6,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Strategic","Standard",214,"0","0.107"
"CH","2023-05-16","85.1","-1.68","6.77","Verlander, Justin",664040,434378,,"ball",,,,,11,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","B",,,1,2,2023,"-1.22","0.8","-2","3.47",,,,0,5,"Top",,,,,682626,,,1.7105490125487233,-123.92550832017776,-3.060451868285174,-12.988069134099632,23.635138263719206,-23.497845574139745,"3.15","1.53",,,,"85",1750,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.44",,,,,,,,34,5,"Changeup",0,4,4,0,4,0,4,0,"Strategic","Standard",229,"0","0.037"
"SL","2023-05-16","87.8","-1.56","6.87","Verlander, Justin",664040,434378,,"foul",,,,,2,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","S",,,1,2,2023,"0.05","0.29","-0.23","2.95",,,,0,5,"Top",,,,,682626,,,3.103229942655339,-127.86611173736397,-3.9777147892420546,-0.038544299060720676,25.735417486795704,-28.35649509564521,"3.35","1.53",133,"74.3",12,"87.5",2439,"6",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.52",,,,,,,,34,4,"Slider",0,4,4,0,4,0,4,0,"Strategic","Standard",162,"0","0"
"SL","2023-05-16","84.7","-1.73","6.88","Verlander, Justin",664040,434378,,"called_strike",,,,,1,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","S",,,1,1,2023,"0.41","0.33","-0.28","3.31",,,,0,5,"Top",,,,,682626,,,2.5580256016049354,-123.40313222504932,-2.684375744690769,3.710015696797625,24.062163783791718,-28.531073983272492,"3.41","1.36",,,,"84.4",2328,"6",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.53",,,,,,,,34,3,"Slider",0,4,4,0,4,0,4,0,"Strategic","Standard",154,"0","-0.053"
"SL","2023-05-16","85.8","-1.75","6.9","Verlander, Justin",664040,434378,,"ball",,,,,12,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","B",,,0,1,2023,"0.25","0.41","0.01","3.94",,,,0,5,"Top",,,,,682626,,,3.6490722546674013,-125.03066057813585,-1.609947547592724,1.8944800028958662,24.940925258065345,-27.722856537451566,"3.24","1.53",,,,"85.3",2306,"5.8",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.66",,,,,,,,34,2,"Slider",0,4,4,0,4,0,4,0,"Strategic","Standard",169,"0","0.027"
"FF","2023-05-16","92.6","-1.73","6.85","Verlander, Justin",664040,434378,,"foul",,,,,2,"Brandon Lowe doubles (4) on a line drive to right fielder Starling Marte.","R","L","R","NYM","TB","S",,,0,0,2023,"-0.75","1.61","-0.15","2.82",,,,0,5,"Top",,,,,682626,,,5.6518390865071035,-134.64771186330483,-8.024345302506173,-10.324346932643412,25.67059902560062,-11.05707692584362,"3.35","1.53",197,"77.6",62,"92.8",2397,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.32",,,,,,,,34,1,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Strategic","Standard",217,"0","-0.038"
"FF","2023-05-16","94.4","-1.64","6.83","Verlander, Justin",677551,434378,"field_out","hit_into_play",,,,,12,"Wander Franco flies out to left fielder Mark Canha.","R","L","R","NYM","TB","X",7,"fly_ball",3,2,2023,"-0.78","1.44","1.02","2.81",,,623912,2,4,"Top",75.22,129.27,,,682626,,,8.612238813620658,-137.10902716060477,-7.968672006919217,-11.679058174125077,29.071740411960985,-12.356943613799213,"3.35","1.48",216,"71.8",45,"94.2",2459,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.34",0.277,0.281,"0",1,0,0,3,30,6,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Strategic","Standard",208,"0.009","-0.243"
"FF","2023-05-16","93.3","-1.62","6.85","Verlander, Justin",677551,434378,,"foul",,,,,5,"Wander Franco flies out to left fielder Mark Canha.","R","L","R","NYM","TB","S",,,3,1,2023,"-0.5","1.62","-0.24","2.48",,,623912,2,4,"Top",,,,,682626,,,4.637874475642271,-135.57511183294045,-9.052450251423686,-7.144932232251652,28.930485848880643,-10.350649719371061,"3.35","1.48",201,"77.8",60,"93.3",2448,"6.3",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.2",,,,,,,,30,5,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Strategic","Standard",208,"0","-0.096"
"CH","2023-05-16","85.1","-1.87","6.83","Verlander, Justin",677551,434378,,"ball",,,,,13,"Wander Franco flies out to left fielder Mark Canha.","R","L","R","NYM","TB","B",,,2,1,2023,"-1.21","0.37","-0.87","0.94",,,623912,2,4,"Top",,,,,682626,,,4.7392420101770805,-123.68870725701197,-8.194166921807113,-13.352278971375364,24.291471778788047,-26.964307994285083,"3.12","1.48",,,,"84.7",1609,"6",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.46",,,,,,,,30,4,"Changeup",0,4,4,0,4,0,4,0,"Strategic","Standard",233,"0","0.087"
"CU","2023-05-16","78.6","-1.76","6.84","Verlander, Justin",677551,434378,,"blocked_ball",,,,,14,"Wander Franco flies out to left fielder Mark Canha.","R","L","R","NYM","TB","B",,,1,1,2023,"0.86","-0.98","0.85","0.31",,,623912,2,4,"Top",,,,,682626,,,4.066780613987556,-114.33955532307336,-5.503149419962472,6.8289463124579095,20.42646724796088,-40.04743420433336,"2.98","1.48",,,,"78.6",2849,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.3",,,,,,,,30,3,"Curveball",0,4,4,0,4,0,4,0,"Strategic","Standard",44,"0","0.029"
"SL","2023-05-16","85.8","-1.72","6.9","Verlander, Justin",677551,434378,,"called_strike",,,,,7,"Wander Franco flies out to left fielder Mark Canha.","R","L","R","NYM","TB","S",,,1,0,2023,"0.48","0.23","-0.71","1.94",,,623912,2,4,"Top",,,,,682626,,,1.4224503638041344,-125.0357296035961,-6.005810398604327,4.827292139789916,22.489580693809536,-28.887020202449555,"3.09","1.48",,,,"86",2509,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.4",,,,,,,,30,2,"Slider",0,4,4,0,4,0,4,0,"Strategic","Standard",141,"0","-0.042"
"FF","2023-05-16","94","-1.68","6.85","Verlander, Justin",677551,434378,,"ball",,,,,11,"Wander Franco flies out to left fielder Mark Canha.","R","L","R","NYM","TB","B",,,0,0,2023,"-0.66","1.5","-1.17","2.98",,,623912,2,4,"Top",,,,,682626,,,2.768070114099208,-136.76542188937344,-7.627683053076161,-8.89403018373207,30.58245386320723,-11.866660511483623,"3.15","1.48",,,,"93.7",2499,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.35",,,,,,,,30,1,"4-Seam Fastball",0,4,4,0,4,0,4,0,"Strategic","Standard",210,"0","0.024"
"FF","2023-05-16","94.8","-1.64","6.84","Verlander, Justin",623912,434378,"single","hit_into_play",,,,,3,"Harold Ramirez singles on a line drive to right fielder Starling Marte.   Christian Bethancourt scores.","R","R","R","NYM","TB","X",9,"line_drive",0,1,2023,"-0.85","1.47","0.39","3.2",542194,,,2,4,"Top",182.87,105,,,682626,,,7.154154243330822,-137.70460466272482,-7.1014292600618205,-12.414966614129296,30.078450902436504,-12.038535464841988,"3.11","1.44",217,"99.4",11,"94.3",2507,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.45",0.874,0.842,"0.9",1,1,0,4,29,2,"4-Seam Fastball",0,3,3,0,4,0,4,0,"Standard","Standard",211,"-0.057","0.916"
"FF","2023-05-16","94.6","-1.64","6.87","Verlander, Justin",623912,434378,,"foul",,,,,12,"Harold Ramirez singles on a line drive to right fielder Starling Marte.   Christian Bethancourt scores.","R","R","R","NYM","TB","S",,,0,0,2023,"-0.62","1.51","0.22","4.14",542194,,,2,4,"Top",,,,,682626,,,6.232664997362437,-137.5975547391516,-4.846139356173485,-9.265854154554413,29.19945872838989,-12.038429045934073,"3.11","1.44",,,,"94.7",2465,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.25",,,,,,,,29,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",210,"0","-0.049"
"CU","2023-05-16","79.4","-1.66","6.84","Verlander, Justin",642350,434378,"field_out","hit_into_play",,,,,6,"Jose Siri grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.   Christian Bethancourt to 3rd.","R","R","R","NYM","TB","X",6,"ground_ball",1,1,2023,"0.34","-0.94","0.68","2.38",,542194,,1,4,"Top",110.24,161.17,,,682626,,,4.467068515749352,-115.60469082265556,-1.2359498994107843,2.1735663457828496,22.13386924107698,-40.54972500809011,"3.25","1.57",8,"91",-15,"79.1",2711,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.36",0.111,0.1,"0",1,0,0,2,28,3,"Curveball",0,3,3,0,3,0,3,0,"Standard","Standard",46,"0.016","-0.308"
"FF","2023-05-16","94.5","-1.6","6.85","Verlander, Justin",642350,434378,,"called_strike",,,,,2,"Jose Siri grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.   Christian Bethancourt to 3rd.","R","R","R","NYM","TB","S",,,1,0,2023,"-0.55","1.58","0.09","3.25",,542194,,1,4,"Top",,,,,682626,,,5.626657116591705,-137.4477266309985,-7.227951430626301,-8.18424729481243,28.435747970055747,-10.661376705363107,"3.25","1.57",,,,"94.7",2472,"6.3",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.21",,,,,,,,28,2,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",204,"0","-0.065"
"FF","2023-05-16","94","-1.55","6.94","Verlander, Justin",642350,434378,,"ball",,,,,11,"Jose Siri grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.   Christian Bethancourt to 3rd.","R","R","R","NYM","TB","B",,,0,0,2023,"-0.7","1.44","-0.22","3.7",,542194,,1,4,"Top",,,,,682626,,,4.981653735607451,-136.83908401212193,-5.93048272391569,-9.825008433009877,24.652514136657842,-12.869206782146511,"3.31","1.57",,,,"94.3",2479,"6",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.46",,,,,,,,28,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",209,"0","0.037"
"FF","2023-05-16","95.1","-1.59","6.76","Verlander, Justin",542194,434378,"double","hit_into_play",,,,,9,"Christian Bethancourt doubles (6) on a sharp line drive to center fielder Brandon Nimmo.","R","R","R","NYM","TB","X",8,"line_drive",1,0,2023,"-1.09","1.59","0.47","1.78",,,,1,4,"Top",169.3,55.17,,,682626,,,7.758759139432647,-138.0092720993432,-10.851848117718735,-15.635836196572273,29.858195709358746,-9.60829868159068,"3.45","1.68",371,"107.6",19,"94.5",2529,"6",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.49",0.774,1.129,"1.25",1,1,1,6,27,2,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",212,"-0.023","0.405"
"FF","2023-05-16","94.8","-1.64","6.81","Verlander, Justin",542194,434378,,"ball",,,,,14,"Christian Bethancourt doubles (6) on a sharp line drive to center fielder Brandon Nimmo.","R","R","R","NYM","TB","B",,,0,0,2023,"-0.83","1.56","1.16","2.04",,,,1,4,"Top",,,,,682626,,,9.119437162245935,-137.54412685298306,-10.253704241098148,-12.45647374129691,28.775769204967013,-10.169543726385422,"3.48","1.68",,,,"94.6",2536,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.29",,,,,,,,27,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",211,"0","0.026"
"SL","2023-05-16","86.7","-1.82","6.83","Verlander, Justin",622534,434378,"field_out","hit_into_play",,,,,8,"Manuel Margot grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.","R","R","R","NYM","TB","X",4,"ground_ball",0,1,2023,"0.39","0.44","0.12","2.1",,,,0,4,"Top",125.39,152.68,,,682626,,,3.8168689947006835,-126.3453903039907,-6.110522166385951,3.6256284144528608,21.40179197969142,-26.510572572563,"3.32","1.57",16,"67.9",-6,"87",2498,"6",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.48",0.1,0.09,"0",1,0,0,2,26,2,"Slider",0,3,3,0,3,0,3,0,"Standard","Standard",180,"0.012","-0.197"
"FF","2023-05-16","93.6","-1.61","6.82","Verlander, Justin",622534,434378,,"called_strike",,,,,6,"Manuel Margot grounds out, second baseman Jeff McNeil to first baseman Pete Alonso.","R","R","R","NYM","TB","S",,,0,0,2023,"-0.94","1.54","0.67","2.74",,,,0,4,"Top",,,,,682626,,,7.933260236596202,-136.03873825640957,-8.223591241427137,-13.320969086407265,26.748562989739913,-11.37412251563766,"3.35","1.57",,,,"93.6",2463,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.35",,,,,,,,26,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Standard","Standard",215,"0","-0.038"
"FF","2023-05-16","95.2","-1.44","6.94","Verlander, Justin",666139,434378,"field_out","hit_into_play",,,,,4,"Josh Lowe grounds out, pitcher Justin Verlander to first baseman Pete Alonso.","R","L","R","NYM","TB","X",1,"ground_ball",0,2,2023,"-0.74","1.31","-0.55","2.86",,,,2,3,"Top",137.1,178.14,,,682626,,,3.953059798095523,-138.45302191046957,-8.019849272441537,-10.387576996569548,27.959348298518886,-13.795521543601375,"3.74","1.8",14,"103.9",-10,"95.1",2294,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.44",0.357,0.361,"0",1,0,0,2,22,3,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Strategic","Standard",209,"0.007","-0.06"
"CU","2023-05-16","79.5","-1.58","6.81","Verlander, Justin",666139,434378,,"foul",,,,,14,"Josh Lowe grounds out, pitcher Justin Verlander to first baseman Pete Alonso.","R","L","R","NYM","TB","S",,,0,1,2023,"0.37","-0.63","0.13","1.63",,,,2,3,"Top",,,,,682626,,,3.059156099103359,-115.84575386950958,-3.5298829348651046,2.845837097484119,18.493826879567766,-37.51384120492935,"3.74","1.8",111,"53.8",64,"80",2582,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.29",,,,,,,,22,2,"Curveball",0,3,3,0,3,0,3,0,"Strategic","Standard",45,"0","-0.026"
"FF","2023-05-16","95.4","-1.55","6.92","Verlander, Justin",666139,434378,,"foul",,,,,3,"Josh Lowe grounds out, pitcher Justin Verlander to first baseman Pete Alonso.","R","L","R","NYM","TB","S",,,0,0,2023,"-0.79","1.21","0.37","3.78",,,,2,3,"Top",,,,,682626,,,6.812105770238702,-138.75507096723177,-5.388517447282989,-11.667035431199958,27.856958307513224,-15.539674692543567,"3.74","1.8",134,"81.2",10,"95.7",2305,"6.3",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.22",,,,,,,,22,1,"4-Seam Fastball",0,3,3,0,3,0,3,0,"Strategic","Standard",209,"0","-0.019"
"CU","2023-05-16","79","-1.39","6.88","Verlander, Justin",670623,434378,"home_run","hit_into_play",,,,,3,"Isaac Paredes homers (5) on a fly ball to left field.   Harold Ramirez scores.    Wander Franco scores.","R","R","R","NYM","TB","X",,"fly_ball",3,2,2023,"0.75","-0.82","0.37","2.69",,623912,677551,2,3,"Top",32.06,61.17,,,682626,,,2.4378856380436082,-115.13964555783588,-0.8398406336536061,6.223779633725671,20.563077145937246,-39.51461612182548,"3.2","1.5",365,"92.9",32,"79",2723,"6.1",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.39",0.1,0.18,"2",1,0,3,3,21,6,"Curveball",0,0,0,0,3,0,3,0,"Standard","Standard",42,"-0.289","2.633"
"SL","2023-05-16","87.8","-1.57","6.87","Verlander, Justin",670623,434378,,"blocked_ball",,,,,14,"Isaac Paredes homers (5) on a fly ball to left field.   Harold Ramirez scores.    Wander Franco scores.","R","R","R","NYM","TB","B",,,2,2,2023,"0.58","0.2","0.8","0.74",,623912,677551,2,3,"Top",,,,,682626,,,4.550035094976616,-127.60886374440301,-9.156998594986819,5.4137229221578425,25.38840051697975,-28.363637296559617,"3.06","1.5",,,,"88.1",2468,"6.5",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.03",,,,,,,,21,5,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",173,"0","0.092"
"FF","2023-05-16","94.7","-1.31","6.95","Verlander, Justin",670623,434378,,"foul",,,,,5,"Isaac Paredes homers (5) on a fly ball to left field.   Harold Ramirez scores.    Wander Franco scores.","R","R","R","NYM","TB","S",,,2,1,2023,"-0.52","1.47","0.24","2.5",,623912,677551,2,3,"Top",,,,,682626,,,5.200415925703915,-137.71204191923465,-9.286422990359206,-7.66940405058235,26.219622155993793,-11.674939269708823,"3.2","1.5",244,"81.2",27,"95.1",2366,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.25",,,,,,,,21,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",200,"0","-0.086"
"SL","2023-05-16","87.4","-1.61","6.92","Verlander, Justin",670623,434378,,"foul",,,,,8,"Isaac Paredes homers (5) on a fly ball to left field.   Harold Ramirez scores.    Wander Franco scores.","R","R","R","NYM","TB","S",,,2,0,2023,"0.49","0.23","0.21","1.44",,623912,677551,2,3,"Top",,,,,682626,,,3.3972787637814426,-127.29050947440864,-7.59891463951974,4.744418133908696,23.095878036468203,-28.462918116717844,"3.2","1.5",2,"85.3",-34,"87.7",2512,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.32",,,,,,,,21,3,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",169,"0","-0.105"
"CU","2023-05-16","79.6","-1.62","6.91","Verlander, Justin",670623,434378,,"ball",,,,,14,"Isaac Paredes homers (5) on a fly ball to left field.   Harold Ramirez scores.    Wander Franco scores.","R","R","R","NYM","TB","B",,,1,0,2023,"0.43","-0.86","0.56","1.45",,623912,677551,2,3,"Top",,,,,682626,,,3.955077304816184,-115.94506742350885,-3.690020524827288,3.257352031818508,20.107229011198104,-39.53905214360297,"3.23","1.59",,,,"79.8",2681,"6.2",718150,434378,682626,624413,643446,683146,596019,592192,607043,516782,"54.27",,,,,,,,21,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",37,"0","0.05"
